Date_and_Time,In_Total,Out_Total,Date,Hour,Weekend,Public_Holiday
4/2/2023 23:00,1566,1008,2,23,TRUE,FALSE
4/3/2023 0:00,944,685,3,0,FALSE,FALSE
4/3/2023 1:00,626,484,3,1,FALSE,FALSE
4/3/2023 2:00,135,264,3,2,FALSE,FALSE
4/3/2023 3:00,155.0681818,268,3,3,FALSE,FALSE
4/3/2023 4:00,175.1363636,282,3,4,FALSE,FALSE
4/3/2023 5:00,195.2045455,763,3,5,FALSE,FALSE
4/3/2023 6:00,215.2727273,1993,3,6,FALSE,FALSE
4/3/2023 7:00,235.3409091,3693,3,7,FALSE,FALSE
4/3/2023 8:00,255.4090909,3914,3,8,FALSE,FALSE
4/3/2023 9:00,275.4772727,3033,3,9,FALSE,FALSE
4/3/2023 10:00,295.5454545,2721,3,10,FALSE,FALSE
4/3/2023 11:00,315.6136364,2824,3,11,FALSE,FALSE
4/3/2023 12:00,335.6818182,2719,3,12,FALSE,FALSE
4/3/2023 13:00,355.75,2712,3,13,FALSE,FALSE
4/3/2023 14:00,375.8181818,3513,3,14,FALSE,FALSE
4/3/2023 15:00,395.8863636,3783,3,15,FALSE,FALSE
4/3/2023 16:00,415.9545455,4442,3,16,FALSE,FALSE
4/3/2023 17:00,436.0227273,3339,3,17,FALSE,FALSE
4/3/2023 18:00,456.0909091,2543,3,18,FALSE,FALSE
4/3/2023 19:00,476.1590909,2794,3,19,FALSE,FALSE
4/3/2023 20:00,496.2272727,2264,3,20,FALSE,FALSE
4/3/2023 21:00,516.2954545,1719,3,21,FALSE,FALSE
4/3/2023 22:00,536.3636364,1576,3,22,FALSE,FALSE
4/3/2023 23:00,556.4318182,898,3,23,FALSE,FALSE
4/4/2023 0:00,576.5,446,4,0,FALSE,FALSE
4/4/2023 1:00,596.5681818,320,4,1,FALSE,FALSE
4/4/2023 2:00,616.6363636,283,4,2,FALSE,FALSE
4/4/2023 3:00,636.7045455,219,4,3,FALSE,FALSE
4/4/2023 4:00,656.7727273,168,4,4,FALSE,FALSE
4/4/2023 5:00,676.8409091,598,4,5,FALSE,FALSE
4/4/2023 6:00,696.9090909,1717,4,6,FALSE,FALSE
4/4/2023 7:00,716.9772727,3798,4,7,FALSE,FALSE
4/4/2023 8:00,737.0454545,3491,4,8,FALSE,FALSE
4/4/2023 9:00,757.1136364,2885,4,9,FALSE,FALSE
4/4/2023 10:00,777.1818182,2932,4,10,FALSE,FALSE
4/4/2023 11:00,797.25,2923,4,11,FALSE,FALSE
4/4/2023 12:00,817.3181818,2787,4,12,FALSE,FALSE
4/4/2023 13:00,837.3863636,2958,4,13,FALSE,FALSE
4/4/2023 14:00,857.4545455,3402,4,14,FALSE,FALSE
4/4/2023 15:00,877.5227273,3784,4,15,FALSE,FALSE
4/4/2023 16:00,897.5909091,4573,4,16,FALSE,FALSE
4/4/2023 17:00,917.6590909,3687,4,17,FALSE,FALSE
4/4/2023 18:00,937.7272727,2685,4,18,FALSE,FALSE
4/4/2023 19:00,957.7954545,2905,4,19,FALSE,FALSE
4/4/2023 20:00,977.8636364,2432,4,20,FALSE,FALSE
4/4/2023 21:00,997.9318182,1958,4,21,FALSE,FALSE
4/4/2023 22:00,1018,1584,4,22,FALSE,FALSE
4/4/2023 23:00,1488,1259,4,23,FALSE,FALSE
4/5/2023 0:00,1371,742,5,0,FALSE,FALSE
4/5/2023 1:00,832,473,5,1,FALSE,FALSE
4/5/2023 2:00,474,337,5,2,FALSE,FALSE
4/5/2023 3:00,334,246,5,3,FALSE,FALSE
4/5/2023 4:00,295,199,5,4,FALSE,FALSE
4/5/2023 5:00,1066,612,5,5,FALSE,FALSE
4/5/2023 6:00,2747,1851,5,6,FALSE,FALSE
4/5/2023 7:00,3772,3760,5,7,FALSE,FALSE
4/5/2023 8:00,2826,3870,5,8,FALSE,FALSE
4/5/2023 9:00,2153,2933,5,9,FALSE,FALSE
4/5/2023 10:00,1378,2824,5,10,FALSE,FALSE
4/5/2023 11:00,1019,2830,5,11,FALSE,FALSE
4/5/2023 12:00,1363,2824,5,12,FALSE,FALSE
4/5/2023 13:00,1651,2942,5,13,FALSE,FALSE
4/5/2023 14:00,1288,3370,5,14,FALSE,FALSE
4/5/2023 15:00,1701,3600,5,15,FALSE,FALSE
4/5/2023 16:00,3361,4254,5,16,FALSE,FALSE
4/5/2023 17:00,3539,3745,5,17,FALSE,FALSE
4/5/2023 18:00,2752,2699,5,18,FALSE,FALSE
4/5/2023 19:00,2888,2985,5,19,FALSE,FALSE
4/5/2023 20:00,2605,2518,5,20,FALSE,FALSE
4/5/2023 21:00,4322,2223,5,21,FALSE,FALSE
4/5/2023 22:00,5156,1610,5,22,FALSE,FALSE
4/5/2023 23:00,1813,1083,5,23,FALSE,FALSE
4/6/2023 0:00,1196,763,6,0,FALSE,FALSE
4/6/2023 1:00,840,504,6,1,FALSE,FALSE
4/6/2023 2:00,615,956,6,2,FALSE,FALSE
4/6/2023 3:00,325,230,6,3,FALSE,FALSE
4/6/2023 4:00,306,218,6,4,FALSE,FALSE
4/6/2023 5:00,1102,617,6,5,FALSE,FALSE
4/6/2023 6:00,2732,1585,6,6,FALSE,FALSE
4/6/2023 7:00,3335,3686,6,7,FALSE,FALSE
4/6/2023 8:00,2151,4011,6,8,FALSE,FALSE
4/6/2023 9:00,1455,3070,6,9,FALSE,FALSE
4/6/2023 10:00,1203,2935,6,10,FALSE,FALSE
4/6/2023 11:00,1179,2882,6,11,FALSE,FALSE
4/6/2023 12:00,1079,2793,6,12,FALSE,FALSE
4/6/2023 13:00,975,3153,6,13,FALSE,FALSE
4/6/2023 14:00,1465,3291,6,14,FALSE,FALSE
4/6/2023 15:00,1054,3308,6,15,FALSE,FALSE
4/6/2023 16:00,1091.4,3501,6,16,FALSE,FALSE
4/6/2023 17:00,1128.8,2908,6,17,FALSE,FALSE
4/6/2023 18:00,1166.2,2856,6,18,FALSE,FALSE
4/6/2023 19:00,1203.6,3034,6,19,FALSE,FALSE
4/6/2023 20:00,1241,2705,6,20,FALSE,FALSE
4/6/2023 21:00,3229,2494,6,21,FALSE,FALSE
4/6/2023 22:00,2857,2048,6,22,FALSE,FALSE
4/6/2023 23:00,2170,670,6,23,FALSE,FALSE
4/7/2023 0:00,1305,1241,7,0,FALSE,TRUE
4/7/2023 1:00,1297,851,7,1,FALSE,TRUE
4/7/2023 2:00,967,691,7,2,FALSE,TRUE
4/7/2023 3:00,471,354,7,3,FALSE,TRUE
4/7/2023 4:00,336,321,7,4,FALSE,TRUE
4/7/2023 5:00,490,533,7,5,FALSE,TRUE
4/7/2023 6:00,842,728,7,6,FALSE,TRUE
4/7/2023 7:00,1061,1074,7,7,FALSE,TRUE
4/7/2023 8:00,1171,1169,7,8,FALSE,TRUE
4/7/2023 9:00,1223,1438,7,9,FALSE,TRUE
4/7/2023 10:00,1477,1730,7,10,FALSE,TRUE
4/7/2023 11:00,1661,1730,7,11,FALSE,TRUE
4/7/2023 12:00,1511,1789,7,12,FALSE,TRUE
4/7/2023 13:00,1707,2177,7,13,FALSE,TRUE
4/7/2023 14:00,3704,2249,7,14,FALSE,TRUE
4/7/2023 15:00,3579,1928,7,15,FALSE,TRUE
4/7/2023 16:00,2149,2262,7,16,FALSE,TRUE
4/7/2023 17:00,2226,2517,7,17,FALSE,TRUE
4/7/2023 18:00,1885,1868,7,18,FALSE,TRUE
4/7/2023 19:00,2183,2305,7,19,FALSE,TRUE
4/7/2023 20:00,2381,2304,7,20,FALSE,TRUE
4/7/2023 21:00,2867,2304,7,21,FALSE,TRUE
4/7/2023 22:00,3035,2048,7,22,FALSE,TRUE
4/7/2023 23:00,2666,1571,7,23,FALSE,TRUE
4/8/2023 0:00,2127,1239,8,0,TRUE,FALSE
4/8/2023 1:00,1553,1033,8,1,TRUE,FALSE
4/8/2023 2:00,880,621,8,2,TRUE,FALSE
4/8/2023 3:00,2087.5,341,8,3,TRUE,FALSE
4/8/2023 4:00,3295,205,8,4,TRUE,FALSE
4/8/2023 5:00,1919,432,8,5,TRUE,FALSE
4/8/2023 6:00,920,724,8,6,TRUE,FALSE
4/8/2023 7:00,1272,1048,8,7,TRUE,FALSE
4/8/2023 8:00,1487,1390,8,8,TRUE,FALSE
4/8/2023 9:00,1532,1607,8,9,TRUE,FALSE
4/8/2023 10:00,1713,1875,8,10,TRUE,FALSE
4/8/2023 11:00,2003,2226,8,11,TRUE,FALSE
4/8/2023 12:00,2125,2274,8,12,TRUE,FALSE
4/8/2023 13:00,2686,2363,8,13,TRUE,FALSE
4/8/2023 14:00,1744,2607,8,14,TRUE,FALSE
4/8/2023 15:00,2099,2641,8,15,TRUE,FALSE
4/8/2023 16:00,214,2701,8,16,TRUE,FALSE
4/8/2023 17:00,1039,2422,8,17,TRUE,FALSE
4/8/2023 18:00,874,1685,8,18,TRUE,FALSE
4/8/2023 19:00,2172,2272,8,19,TRUE,FALSE
4/8/2023 20:00,2645,2442,8,20,TRUE,FALSE
4/8/2023 21:00,1932,2435,8,21,TRUE,FALSE
4/8/2023 22:00,2298,2168,8,22,TRUE,FALSE
4/8/2023 23:00,2405,1320,8,23,TRUE,FALSE
4/9/2023 0:00,3021,1921,9,0,TRUE,TRUE
4/9/2023 1:00,2301,1431,9,1,TRUE,TRUE
4/9/2023 2:00,1021,944,9,2,TRUE,TRUE
4/9/2023 3:00,815,451,9,3,TRUE,TRUE
4/9/2023 4:00,425,275,9,4,TRUE,TRUE
4/9/2023 5:00,1462,545,9,5,TRUE,TRUE
4/9/2023 6:00,0,0,9,6,TRUE,TRUE
4/9/2023 7:00,0,0,9,7,TRUE,TRUE
4/9/2023 8:00,0,0,9,8,TRUE,TRUE
4/9/2023 9:00,0,0,9,9,TRUE,TRUE
4/9/2023 10:00,1202,1350,9,10,TRUE,TRUE
4/9/2023 11:00,1450,1744,9,11,TRUE,TRUE
4/9/2023 12:00,1474,2060,9,12,TRUE,TRUE
4/9/2023 13:00,649,2044,9,13,TRUE,TRUE
4/9/2023 14:00,3381,2092,9,14,TRUE,TRUE
4/9/2023 15:00,2212,2136,9,15,TRUE,TRUE
4/9/2023 16:00,2411,2296,9,16,TRUE,TRUE
4/9/2023 17:00,2354,2182,9,17,TRUE,TRUE
4/9/2023 18:00,1867,1746,9,18,TRUE,TRUE
4/9/2023 19:00,2474,2143,9,19,TRUE,TRUE
4/9/2023 20:00,2749,1967,9,20,TRUE,TRUE
4/9/2023 21:00,2821,1983,9,21,TRUE,TRUE
4/9/2023 22:00,2719,1670,9,22,TRUE,TRUE
4/9/2023 23:00,1723,1124,9,23,TRUE,TRUE
4/10/2023 0:00,1179,705,10,0,FALSE,FALSE
4/10/2023 1:00,899,512,10,1,FALSE,FALSE
4/10/2023 2:00,491,339,10,2,FALSE,FALSE
4/10/2023 3:00,393,445,10,3,FALSE,FALSE
4/10/2023 4:00,439,344,10,4,FALSE,FALSE
4/10/2023 5:00,1224,761,10,5,FALSE,FALSE
4/10/2023 6:00,2960,1759,10,6,FALSE,FALSE
4/10/2023 7:00,1131,3255,10,7,FALSE,FALSE
4/10/2023 8:00,1452.5,3934,10,8,FALSE,FALSE
4/10/2023 9:00,1774,3250,10,9,FALSE,FALSE
4/10/2023 10:00,1985,2937,10,10,FALSE,FALSE
4/10/2023 11:00,560,2895,10,11,FALSE,FALSE
4/10/2023 12:00,591,2880,10,12,FALSE,FALSE
4/10/2023 13:00,806,3188,10,13,FALSE,FALSE
4/10/2023 14:00,966,3581,10,14,FALSE,FALSE
4/10/2023 15:00,1785,3747,10,15,FALSE,FALSE
4/10/2023 16:00,1593,4293,10,16,FALSE,FALSE
4/10/2023 17:00,2422,4106,10,17,FALSE,FALSE
4/10/2023 18:00,2217,2891,10,18,FALSE,FALSE
4/10/2023 19:00,2597,3056,10,19,FALSE,FALSE
4/10/2023 20:00,2451,2253,10,20,FALSE,FALSE
4/10/2023 21:00,2317,2125,10,21,FALSE,FALSE
4/10/2023 22:00,2278,1545,10,22,FALSE,FALSE
4/10/2023 23:00,1584,1104,10,23,FALSE,FALSE
4/11/2023 0:00,1364,733,11,0,FALSE,FALSE
4/11/2023 1:00,887,533,11,1,FALSE,FALSE
4/11/2023 2:00,593,370,11,2,FALSE,FALSE
4/11/2023 3:00,389,325,11,3,FALSE,FALSE
4/11/2023 4:00,339,263,11,4,FALSE,FALSE
4/11/2023 5:00,1076,634,11,5,FALSE,FALSE
4/11/2023 6:00,3068,1692,11,6,FALSE,FALSE
4/11/2023 7:00,3373,3807,11,7,FALSE,FALSE
4/11/2023 8:00,2204,3821,11,8,FALSE,FALSE
4/11/2023 9:00,1179,3206,11,9,FALSE,FALSE
4/11/2023 10:00,946,2976,11,10,FALSE,FALSE
4/11/2023 11:00,180,2851,11,11,FALSE,FALSE
4/11/2023 12:00,691,2956,11,12,FALSE,FALSE
4/11/2023 13:00,371,3066,11,13,FALSE,FALSE
4/11/2023 14:00,624,3240,11,14,FALSE,FALSE
4/11/2023 15:00,1071,3408,11,15,FALSE,FALSE
4/11/2023 16:00,1207,4463,11,16,FALSE,FALSE
4/11/2023 17:00,2634,3936,11,17,FALSE,FALSE
4/11/2023 18:00,2346,2685,11,18,FALSE,FALSE
4/11/2023 19:00,2759,3100,11,19,FALSE,FALSE
4/11/2023 20:00,2588,2529,11,20,FALSE,FALSE
4/11/2023 21:00,2657,2040,11,21,FALSE,FALSE
4/11/2023 22:00,2643,1748,11,22,FALSE,FALSE
4/11/2023 23:00,1554,1026,11,23,FALSE,FALSE
4/12/2023 0:00,1147,727,12,0,FALSE,FALSE
4/12/2023 1:00,897,508,12,1,FALSE,FALSE
4/12/2023 2:00,511,327,12,2,FALSE,FALSE
4/12/2023 3:00,360,288,12,3,FALSE,FALSE
4/12/2023 4:00,314,296,12,4,FALSE,FALSE
4/12/2023 5:00,1118,677,12,5,FALSE,FALSE
4/12/2023 6:00,2845,1838,12,6,FALSE,FALSE
4/12/2023 7:00,2772,3712,12,7,FALSE,FALSE
4/12/2023 8:00,2039,3790,12,8,FALSE,FALSE
4/12/2023 9:00,1650,3100,12,9,FALSE,FALSE
4/12/2023 10:00,1179,2876,12,10,FALSE,FALSE
4/12/2023 11:00,582,2890,12,11,FALSE,FALSE
4/12/2023 12:00,1405,2773,12,12,FALSE,FALSE
4/12/2023 13:00,850,2927,12,13,FALSE,FALSE
4/12/2023 14:00,483,3205,12,14,FALSE,FALSE
4/12/2023 15:00,1667,3564,12,15,FALSE,FALSE
4/12/2023 16:00,2262,4261,12,16,FALSE,FALSE
4/12/2023 17:00,3644,3880,12,17,FALSE,FALSE
4/12/2023 18:00,3064,2847,12,18,FALSE,FALSE
4/12/2023 19:00,3128,3116,12,19,FALSE,FALSE
4/12/2023 20:00,2180,2497,12,20,FALSE,FALSE
4/12/2023 21:00,2742,2092,12,21,FALSE,FALSE
4/12/2023 22:00,2555,1675,12,22,FALSE,FALSE
4/12/2023 23:00,1621,1093,12,23,FALSE,FALSE
4/13/2023 0:00,1205,799,13,0,FALSE,FALSE
4/13/2023 1:00,828,507,13,1,FALSE,FALSE
4/13/2023 2:00,612,347,13,2,FALSE,FALSE
4/13/2023 3:00,379,258,13,3,FALSE,FALSE
4/13/2023 4:00,334,248,13,4,FALSE,FALSE
4/13/2023 5:00,1112,639,13,5,FALSE,FALSE
4/13/2023 6:00,2764,1734,13,6,FALSE,FALSE
4/13/2023 7:00,3353,3826,13,7,FALSE,FALSE
4/13/2023 8:00,3268,3859,13,8,FALSE,FALSE
4/13/2023 9:00,1823,3015,13,9,FALSE,FALSE
4/13/2023 10:00,1555,3026,13,10,FALSE,FALSE
4/13/2023 11:00,1224,2866,13,11,FALSE,FALSE
4/13/2023 12:00,1865,3014,13,12,FALSE,FALSE
4/13/2023 13:00,1993,3204,13,13,FALSE,FALSE
4/13/2023 14:00,1715,3328,13,14,FALSE,FALSE
4/13/2023 15:00,1944,3625,13,15,FALSE,FALSE
4/13/2023 16:00,2927,4073,13,16,FALSE,FALSE
4/13/2023 17:00,2922,2528,13,17,FALSE,FALSE
4/13/2023 18:00,4661,2857,13,18,FALSE,FALSE
4/13/2023 19:00,2977,3169,13,19,FALSE,FALSE
4/13/2023 20:00,339,2667,13,20,FALSE,FALSE
4/13/2023 21:00,928,2281,13,21,FALSE,FALSE
4/13/2023 22:00,113,1783,13,22,FALSE,FALSE
4/13/2023 23:00,124,1207,13,23,FALSE,FALSE
4/14/2023 0:00,139,919,14,0,FALSE,FALSE
4/14/2023 1:00,122.2857143,651,14,1,FALSE,FALSE
4/14/2023 2:00,105.5714286,380,14,2,FALSE,FALSE
4/14/2023 3:00,88.85714286,352,14,3,FALSE,FALSE
4/14/2023 4:00,72.14285714,287,14,4,FALSE,FALSE
4/14/2023 5:00,55.42857143,759,14,5,FALSE,FALSE
4/14/2023 6:00,38.71428571,1708,14,6,FALSE,FALSE
4/14/2023 7:00,22,3603,14,7,FALSE,FALSE
4/14/2023 8:00,3413,3826,14,8,FALSE,FALSE
4/14/2023 9:00,3586,3003,14,9,FALSE,FALSE
4/14/2023 10:00,3469,2945,14,10,FALSE,FALSE
4/14/2023 11:00,4730,2881,14,11,FALSE,FALSE
4/14/2023 12:00,3485,2543,14,12,FALSE,FALSE
4/14/2023 13:00,3191,3200,14,13,FALSE,FALSE
4/14/2023 14:00,3983,3383,14,14,FALSE,FALSE
4/14/2023 15:00,966,3175,14,15,FALSE,FALSE
4/14/2023 16:00,543,2082,14,16,FALSE,FALSE
4/14/2023 17:00,638,3336,14,17,FALSE,FALSE
4/14/2023 18:00,920.5714286,3186,14,18,FALSE,FALSE
4/14/2023 19:00,1203.142857,3439,14,19,FALSE,FALSE
4/14/2023 20:00,1485.714286,2929,14,20,FALSE,FALSE
4/14/2023 21:00,1768.285714,2382,14,21,FALSE,FALSE
4/14/2023 22:00,2050.857143,1902,14,22,FALSE,FALSE
4/14/2023 23:00,2333.428571,1349,14,23,FALSE,FALSE
4/15/2023 0:00,2616,1177,15,0,TRUE,FALSE
4/15/2023 1:00,2898.571429,863,15,1,TRUE,FALSE
4/15/2023 2:00,3181.142857,651,15,2,TRUE,FALSE
4/15/2023 3:00,3463.714286,400,15,3,TRUE,FALSE
4/15/2023 4:00,3746.285714,344,15,4,TRUE,FALSE
4/15/2023 5:00,4028.857143,617,15,5,TRUE,FALSE
4/15/2023 6:00,4311.428571,827,15,6,TRUE,FALSE
4/15/2023 7:00,4594,1226,15,7,TRUE,FALSE
4/15/2023 8:00,2650,1578,15,8,TRUE,FALSE
4/15/2023 9:00,3329,2007,15,9,TRUE,FALSE
4/15/2023 10:00,4947,2062,15,10,TRUE,FALSE
4/15/2023 11:00,6050,2387,15,11,TRUE,FALSE
4/15/2023 12:00,6152,2540,15,12,TRUE,FALSE
4/15/2023 13:00,5538,2629,15,13,TRUE,FALSE
4/15/2023 14:00,5932,2343,15,14,TRUE,FALSE
4/15/2023 15:00,6377,2575,15,15,TRUE,FALSE
4/15/2023 16:00,7028,2432,15,16,TRUE,FALSE
4/15/2023 17:00,6259,2358,15,17,TRUE,FALSE
4/15/2023 18:00,5839,2163,15,18,TRUE,FALSE
4/15/2023 19:00,6044,2385,15,19,TRUE,FALSE
4/15/2023 20:00,6558,2456,15,20,TRUE,FALSE
4/15/2023 21:00,6701,2257,15,21,TRUE,FALSE
4/15/2023 22:00,7279,2249,15,22,TRUE,FALSE
4/15/2023 23:00,7375,1785,15,23,TRUE,FALSE
4/16/2023 0:00,7399,1144,16,0,TRUE,FALSE
4/16/2023 1:00,6489,1261,16,1,TRUE,FALSE
4/16/2023 2:00,6140,820,16,2,TRUE,FALSE
4/16/2023 3:00,5273,597,16,3,TRUE,FALSE
4/16/2023 4:00,4428,336,16,4,TRUE,FALSE
4/16/2023 5:00,4616,632,16,5,TRUE,FALSE
4/16/2023 6:00,0,0,16,6,TRUE,FALSE
4/16/2023 7:00,0,0,16,7,TRUE,FALSE
4/16/2023 8:00,0,0,16,8,TRUE,FALSE
4/16/2023 9:00,0,0,16,9,TRUE,FALSE
4/16/2023 10:00,2220,1433,16,10,TRUE,FALSE
4/16/2023 11:00,2173,1798,16,11,TRUE,FALSE
4/16/2023 12:00,1826,2171,16,12,TRUE,FALSE
4/16/2023 13:00,1933,2171,16,13,TRUE,FALSE
4/16/2023 14:00,2214,1933,16,14,TRUE,FALSE
4/16/2023 15:00,739,1917,16,15,TRUE,FALSE
4/16/2023 16:00,2847,2088,16,16,TRUE,FALSE
4/16/2023 17:00,160,2180,16,17,TRUE,FALSE
4/16/2023 18:00,2077,1801,16,18,TRUE,FALSE
4/16/2023 19:00,6980,2242,16,19,TRUE,FALSE
4/16/2023 20:00,6336,2074,16,20,TRUE,FALSE
4/16/2023 21:00,4272,1986,16,21,TRUE,FALSE
4/16/2023 22:00,4487,1647,16,22,TRUE,FALSE
4/16/2023 23:00,4357,1167,16,23,TRUE,FALSE
4/17/2023 0:00,4033,906,17,0,FALSE,FALSE
4/17/2023 1:00,4194,635,17,1,FALSE,FALSE
4/17/2023 2:00,4119,429,17,2,FALSE,FALSE
4/17/2023 3:00,4222,333,17,3,FALSE,FALSE
4/17/2023 4:00,4225,324,17,4,FALSE,FALSE
4/17/2023 5:00,4851,760,17,5,FALSE,FALSE
4/17/2023 6:00,5595,1805,17,6,FALSE,FALSE
4/17/2023 7:00,4540,3777,17,7,FALSE,FALSE
4/17/2023 8:00,2813,3994,17,8,FALSE,FALSE
4/17/2023 9:00,2881,3053,17,9,FALSE,FALSE
4/17/2023 10:00,1304,2690,17,10,FALSE,FALSE
4/17/2023 11:00,1783,2875,17,11,FALSE,FALSE
4/17/2023 12:00,1361,2814,17,12,FALSE,FALSE
4/17/2023 13:00,1491,3046,17,13,FALSE,FALSE
4/17/2023 14:00,1112,3256,17,14,FALSE,FALSE
4/17/2023 15:00,2579,3496,17,15,FALSE,FALSE
4/17/2023 16:00,2481,3127,17,16,FALSE,FALSE
4/17/2023 17:00,2897,3839,17,17,FALSE,FALSE
4/17/2023 18:00,2404,2390,17,18,FALSE,FALSE
4/17/2023 19:00,2980,2804,17,19,FALSE,FALSE
4/17/2023 20:00,2112,2432,17,20,FALSE,FALSE
4/17/2023 21:00,2595,2165,17,21,FALSE,FALSE
4/17/2023 22:00,2554,1818,17,22,FALSE,FALSE
4/17/2023 23:00,1616,1243,17,23,FALSE,FALSE
4/18/2023 0:00,1367,855,18,0,FALSE,FALSE
4/18/2023 1:00,1014,645,18,1,FALSE,FALSE
4/18/2023 2:00,872,372,18,2,FALSE,FALSE
4/18/2023 3:00,475,406,18,3,FALSE,FALSE
4/18/2023 4:00,881,391,18,4,FALSE,FALSE
4/18/2023 5:00,1229.75,907,18,5,FALSE,FALSE
4/18/2023 6:00,1578.5,1649,18,6,FALSE,FALSE
4/18/2023 7:00,1927.25,3467,18,7,FALSE,FALSE
4/18/2023 8:00,2276,3743,18,8,FALSE,FALSE
4/18/2023 9:00,4600,3082,18,9,FALSE,FALSE
4/18/2023 10:00,2898,3010,18,10,FALSE,FALSE
4/18/2023 11:00,2148,3039,18,11,FALSE,FALSE
4/18/2023 12:00,2613,2956,18,12,FALSE,FALSE
4/18/2023 13:00,2733,3216,18,13,FALSE,FALSE
4/18/2023 14:00,2454,3304,18,14,FALSE,FALSE
4/18/2023 15:00,2472,3586,18,15,FALSE,FALSE
4/18/2023 16:00,4037,4069,18,16,FALSE,FALSE
4/18/2023 17:00,5036,3530,18,17,FALSE,FALSE
4/18/2023 18:00,6741,2768,18,18,FALSE,FALSE
4/18/2023 19:00,6635,2786,18,19,FALSE,FALSE
4/18/2023 20:00,6152,2341,18,20,FALSE,FALSE
4/18/2023 21:00,4634,2084,18,21,FALSE,FALSE
4/18/2023 22:00,1041,1830,18,22,FALSE,FALSE
4/18/2023 23:00,2253,1185,18,23,FALSE,FALSE
4/19/2023 0:00,2520,997,19,0,FALSE,FALSE
4/19/2023 1:00,3066,831,19,1,FALSE,FALSE
4/19/2023 2:00,2059,488,19,2,FALSE,FALSE
4/19/2023 3:00,1523,391,19,3,FALSE,FALSE
4/19/2023 4:00,383,351,19,4,FALSE,FALSE
4/19/2023 5:00,380,816,19,5,FALSE,FALSE
4/19/2023 6:00,1375,1141,19,6,FALSE,FALSE
4/19/2023 7:00,3589,2110,19,7,FALSE,FALSE
4/19/2023 8:00,6061,2238,19,8,FALSE,FALSE
4/19/2023 9:00,5673,2134,19,9,FALSE,FALSE
4/19/2023 10:00,3674,2049,19,10,FALSE,FALSE
4/19/2023 11:00,2538,2066,19,11,FALSE,FALSE
4/19/2023 12:00,2162,2054,19,12,FALSE,FALSE
4/19/2023 13:00,2073,2176,19,13,FALSE,FALSE
4/19/2023 14:00,2120,2157,19,14,FALSE,FALSE
4/19/2023 15:00,2261,2369,19,15,FALSE,FALSE
4/19/2023 16:00,2448,2720,19,16,FALSE,FALSE
4/19/2023 17:00,3216,2628,19,17,FALSE,FALSE
4/19/2023 18:00,3598,1952,19,18,FALSE,FALSE
4/19/2023 19:00,4120,2186,19,19,FALSE,FALSE
4/19/2023 20:00,1978,2110,19,20,FALSE,FALSE
4/19/2023 21:00,1709.571429,1996,19,21,FALSE,FALSE
4/19/2023 22:00,1441.142857,1771,19,22,FALSE,FALSE
4/19/2023 23:00,1172.714286,1159,19,23,FALSE,FALSE
4/20/2023 0:00,904.2857143,905,20,0,FALSE,FALSE
4/20/2023 1:00,635.8571429,717,20,1,FALSE,FALSE
4/20/2023 2:00,367.4285714,435,20,2,FALSE,FALSE
4/20/2023 3:00,99,364,20,3,FALSE,FALSE
4/20/2023 4:00,114,307,20,4,FALSE,FALSE
4/20/2023 5:00,298.5,543,20,5,FALSE,FALSE
4/20/2023 6:00,483,818,20,6,FALSE,FALSE
4/20/2023 7:00,112,1590,20,7,FALSE,FALSE
4/20/2023 8:00,1348,1691,20,8,FALSE,FALSE
4/20/2023 9:00,5959,1427,20,9,FALSE,FALSE
4/20/2023 10:00,5811,1488,20,10,FALSE,FALSE
4/20/2023 11:00,4347,1691,20,11,FALSE,FALSE
4/20/2023 12:00,2121,1792,20,12,FALSE,FALSE
4/20/2023 13:00,1825,1906,20,13,FALSE,FALSE
4/20/2023 14:00,1981,1928,20,14,FALSE,FALSE
4/20/2023 15:00,1962,2010,20,15,FALSE,FALSE
4/20/2023 16:00,2008,2149,20,16,FALSE,FALSE
4/20/2023 17:00,2214,2162,20,17,FALSE,FALSE
4/20/2023 18:00,3748,1719,20,18,FALSE,FALSE
4/20/2023 19:00,4278,1867,20,19,FALSE,FALSE
4/20/2023 20:00,4889,2006,20,20,FALSE,FALSE
4/20/2023 21:00,2866,1786,20,21,FALSE,FALSE
4/20/2023 22:00,321,1774,20,22,FALSE,FALSE
4/20/2023 23:00,1445.5,1177,20,23,FALSE,FALSE
4/21/2023 0:00,2570,896,21,0,FALSE,FALSE
4/21/2023 1:00,2250.875,611,21,1,FALSE,FALSE
4/21/2023 2:00,1931.75,343,21,2,FALSE,FALSE
4/21/2023 3:00,1612.625,208,21,3,FALSE,FALSE
4/21/2023 4:00,1293.5,204,21,4,FALSE,FALSE
4/21/2023 5:00,974.375,354,21,5,FALSE,FALSE
4/21/2023 6:00,655.25,568,21,6,FALSE,FALSE
4/21/2023 7:00,336.125,1047,21,7,FALSE,FALSE
4/21/2023 8:00,17,1061,21,8,FALSE,FALSE
4/21/2023 9:00,3265,1023,21,9,FALSE,FALSE
4/21/2023 10:00,6970,1154,21,10,FALSE,FALSE
4/21/2023 11:00,2838,1428,21,11,FALSE,FALSE
4/21/2023 12:00,1516,1333,21,12,FALSE,FALSE
4/21/2023 13:00,1567,1698,21,13,FALSE,FALSE
4/21/2023 14:00,2021,1736,21,14,FALSE,FALSE
4/21/2023 15:00,2060,1719,21,15,FALSE,FALSE
